customer_tweet_id,customer_text,customer_id,brand_response,brand_tweet_id
393365,@AskAmex  I dont see Amex Prime offer in my Amex Gold and everyday Blue Card,209168,"@209168 If we can assist you in any way in the future,pls let us know.Thank you. ^B",393364
393914,@116988 How to enroll in Get 10% on Cable expenses. I have few amex cards and none of them have it.,209318,"@209318 If we can assist you in any way in the future,pls let us know.Thank you. ^B",393913
393920,"@116988 Can you add me the @154473 of @115821 related, 10000MR points regarding one purchase of $99.99 or more",209319,@209319 Hi there. That promotion is currently by solicitation only. Please check your account online under My Offers or email. ^RK,393919
393923,@AskAmex Delta Gold,209320,"@209320 If we can assist you in any way in the future,pls let us know.Thank you. ^B",393925
393924,@AskAmex Will I be charged international fees for using my card overseas?,209320,@209320 Hi Joe.I'll be happy to help.Which Card product do you have?Pls do not release any personally identifiable information. ^Beth,393922
394313,@116988 want to apply for the @Delta platinum credit card and take advantage of MQMs. is that not possible with member referral 1/2,209431,"@209431 Hi there, the offer you would receive is the one attached to the referral.",394312
394316,@AskAmex Asking again: I keep receiving an old email re: MR points goal. All links in email are bad. How can I show you this email?,209432,@209432 Hi and long time no tweet. I apologize for the issues and we have actually been working on getting this resolved. No ETA. ^RK,394315
394786,@AskAmex Just logged in and saw it's posted. Thx so much!! Have a great day.,195439,@195439 You're very welcome. ^B,394785
394789,"@AskAmex I’m an AMEX card holder, P!nk concert tix get Presale for card holders is there a code?😢this sale starts tomorrow",209544,@209544 Please let me know if you have any other q's. Have a great day! ^RK,394788
394792,@AskAmex @209544 I’m glad this was resolved. I was curious myself.,209545,@209545  No personal or identifiable information please.^In,394794
394796,@AskAmex I just needed to know about the P!nk tickets presale.,209545,"@209545 https://t.co/GFdWWNWGTH , to get tickets. Enjoy your day.^In",394797
394799,@AskAmex Is there a code?,209545,@209545 number on the back of your Card with no dashes or 8005284800.  ^ In,394800
394802,@AskAmex Thank you!,209545,@209545 You’re welcome. If you need us in the future we are just a tweet away!^In,394803
394793,@AskAmex Here?,209544,"@209544 That is the Presale code, when a codes is asked on the website. ^RK",394804
394805,@AskAmex Thank you RK! Have an awesome day,209544,@209544 My pleasure and you as well. In the future you can sign up for event alerts at: https://t.co/mOSdZZL4eT,394806
394944,@AskAmex Delta plat,209587,@209587 Thx! We're aware of the issue and working diligently to resolve any missing point concerns. Pls escalate to a supervisor ^Naomi,394942
395402,"@AskAmex Why is customer service so bad with Amex? I have tried chat and calling. 3 chats, 2 calls no points, 5 weeks since first contact.",209587,@209587 Hi Wally. Do you have time to chat securely through our website so I can look at your account? ^B,395404
395406,@AskAmex Yes,209587,"@209587 Great. Please go to https://t.co/crJMnNwi0H, log in, select code: 10094 and we will continue our conversation there. ^B",395407
395403,@AskAmex Nope calling 800 257 0770 the number on my card and the 800 number from the website,209587,"@209587 I'm unsure why you are being disconnected.
 Pls try calling 800-430-1000:24/7 ^N",395401
394945,@AskAmex How? When they don’t answer phone?,209587,@209587 Are you calling 1800-528-4800; 24/7 ? ^Naomi,395408
395872,"@AskAmex if I apply for Hilton surpass card today, is there anyway to receive it in the next two days? Thank you",209716,"@209716 Hi there, thanks for the interest.When you are approved it takes 7 to 10 business days to receive the card. Enjoy your day.^In",395871
395874,@AskAmex,209717,@209717 Hello there. Can I help with something? ^RK,395873
385590,@AskAmex I don’t quite understand what you mean if additional cardholder makes the charge. May count as what or for what?,207278,@207278 The $200 airline credit. Their qualified charges may go towards the up to $200 airline fee credit. ^RK,395875
398567,@AskAmex I have two questions! I've used points to receive credit to my acct and I haven't seen and I need paper CC bills instead of online.,210253,"@210253 Hi Crystal, just following up with you. If you need any assistance; Pls tweet us. Have a Magnificent Monday! ^Naomi",398566
398569,@AskAmex @210255 And for those with no time to loose on phone with robots?,210254,@210254 No personal or identifiable information please.^In,398568
398572,@116988 Hi Apple Pay is available in France with AMEX?,210255,"@210255 Hi there. thank for reaching out. Please call our France American Express at  01 47 77 70 70, for assistance. Enjoy your day.^I",398571
398573,"@AskAmex 20 'on phone (press 1, 4...) with answer: No , not possible to take your offer into account even if cannot see well the add ( white/orange)",210254,@210254 please advise the general nature of your concern. No personal or identifiable information please.^In,398574
398578,"@AskAmex so frustrating that you're not honoring my 60,000 point bonus sign up for the platinum card! I feel so deceived #unhappycustomer",210256,"@210256 Hi there, just following up if you need assistance. Pls tweet us if you have Q's. Have a Magnificent Monday! ^Naomi",398577
398580,"@AskAmex Will the ""EXPIRE"" date be updated? It's the headline number for the offer.",139617,@139617 I am looking into this for you. Once I have news will update you. I appreciate you bringing this to our attention. ^RK,398582
398581,"@AskAmex Is the expiration date 3/2/2018 (per the ""EXPIRES"" date) or 1/31/2018 per the T&amp;C? https://t.co/ABw9l11T56",139617,@139617 Hi there JT. This promotion expires on 1/31/2018. Plese let me know if other q's. ^RK,398579
399734,@AskAmex in another country and can't use my card.  I notified through website of my travels.,210502,@210502 Hi. Which Card product do you have? Pls do not release any personally identifiable information. ^Beth,399733
399736,@AskAmex your customer service response times have fallen off a cliff.,210503,"@210503 Hi there, I never heard back from you. Pls don't hesitate to tweet us if you have future Q's. Have a great day. ^Naomi",399735
400188,@AskAmex I would like to know why my sky priority was not honered on my current flight.,210630,@210630 Sorry for the issues. What type of Amex Card is this concerning and was your SkyMiles number included in the reservation? ^RK,400190
400191,"@AskAmex This is ridiculous, pleas just give me a number for real customer service.",210630,@210630 Please reach out to Delta directly if you were on a Delta and Delta Connection carrier operated flight and it was not honored.^RK,400193
400192,@AskAmex Platinum and yes.,210630,@210630 Specifics can be found at: https://t.co/RH76BnslRk,400195
400189,@askAmex,210630,@210630 Good Afternoon. Can I help with something? ^RK,400186
400197,@AskAmex Usually it shows up on my Uber account. But it did not this month.,200592,@200592 Are you still having trouble? Have you confirmed the correct Platinum card is added? Or tried removing and re-adding? ^N,400198
400199,@AskAmex Usually the credit is there. was just wondering what happened to this month credit. Only use uber 1-3 times a month,200592,@200592 We'd like to investigate into the delay for you. ^Naomi,400200
400687,@AskAmex Awesome thanks! You rock. Will my 100 credit show up next statement?,209587,"@209587 You're welcome.Yes,it will appear on your upcoming statement. ^B",400686
400690,"@AskAmex I registered my card online but your system thinks that it's unregistered, at the same time won't let me re-register. Please help",137727,@137727 do you have (please do not release any personal identifiable information)?^In,400689
401264,@AskAmex having some issues when chatting with them and they are not able to provide me with someone to speak to who can assist. Is there by chance a US branch of the Extended Warranty team who can perhaps assist?,210925,@210925 Are you completing this online at https://t.co/y5dYS5UZYC selecting Extended warranty from the Benefit menu? ^N,401266
401265,@AskAmex Need some assistance with an extended warranty claim that i'm having trouble filing. Are you able to assist?,210925,@210925 Pls contact Extended Warranty team directly at: 800-225-3750; 24/7 for assistance. Have a wonderful day. ^Naomi,401263
402025,"@AskAmex No, UK based. Thanks",211080,@211080 Thank You! Looping in @129007 to assist.,402027
402028,@AskAmex @129007 Ok great thanks!,211080,"@211080 You’re welcome, have a great day and thank you for choosing American Express.",402029
402026,When will there be an update for the #Amex UK #iPad app? Not compatible with iOS 11 &amp; it can’t be used @AskAmex https://t.co/af8esLcZNR,211080,"@211080 Hi there, is this a U.S based account? ^fd",402024
402454,@AskAmex serve card,211203,"@211203 Serve Customer Service at: 800-954-0559, 24/7.Thank you. ^B",402456
402455,@AskAmex. This is bullshit. I should be able to get MY MONEY off of MY CARD out of MY ACCOUNT anytime I want,211203,@211203 Hi Dolly. Which Card product do you have? Pls do not release any personally identifiable information. ^Beth,402452
402461,@AskAmex Hey American Express! Thanks for the second time in a month that a customer service rep hanged up on me!!!!! Your customer service is bad!!,211204,@211204 . Sorry for the inconvenience. Enjoy your day.^K,402460
403359,"@AskAmex Thank you but I need phone number I can call from ISRAEL, this number isn't international....",211457,@211457 Here is a list of phone numbers that may be able to help you. https://t.co/XVFY6GfuaX,403361
403363,"@AskAmex Please' Please, this isn't logical I can't get e-mail address to send my questions about issue I can't find solution for, we are in 2017",211457,"@211457 HI there, sorry for the inconvenience. We do not have a servicing email address. Perhaps, I can help with you something ? ^N",403364
403368,"@AskAmex Hi, I have old Swiss franks AMEX travelers checks, I don't need them and I would like to get money instead (local currency), I'm from ISRAEL",211457,@211457 Hi. Do you have a U.S. based Amex card? Please do not share any personal information. ^Clarissa,403369
403371,@AskAmex company can't help and solve this :-(,211457,@211457 Pls contact our travelers Cheques team@801-964-6665. You may call them collect,403372
403373,"@AskAmex please give me their e-mail as I don't speak very well, thank you",211457,@211457 They currently do not provide mail servicing.,403374
403375,@AskAmex So no solution for me in the whole big AMEX company....very nice to hear....we are at the end of 2017 and no mail to write,211457,@211457 Regrets they only provide phone support. Currently that is the only option.,403376
403360,"@AskAmex no, I have travelets checks in Swiss Franks and I need help to refund",211457,"@211457 Here is the toll free number : 
0800 255 200   for Swiss Travelers Cheques support.",403358
403378,"@AskAmex need your help with travelers checks, can't get help here in my country: ISRAEL.",211457,"@211457 Hi there, do you have a U.S based account?",403377
403916,@AskAmex They couldn't help me; routed me to Ingo. Complete waste of time. App and website say add checks to your account via Money in Days in any,211611,@211611 I do apologize for the inconvenience. I will share your feedback.,403915
403920,@AskAmex Such a shame that Bluebird customers have to go through Ingo to deposit checks online. Terrible support and broken system.,211611,"@211611 Hi there, I am so sorry you feel this way. Have you spoken to a Bluebird representatives?",403917
403922,"@AskAmex Yes, sure",211612,"@211612 Great. Please go to https://t.co/crJMnNwi0H, log in, select code: 10101 and we will continue our conversation there. ^K",403924
403925,"@AskAmex I tried and the little ""Live Chat"" button is grayed out and won't let me select it",211612,@211612 Pls try it again now. ^K,403926
403927,"@AskAmex Tried again, was able to start a chat but then got a spinning wheel that never went away. Could you please reset the link again",211612,"@211612 Great. Please go to https://t.co/crJMnNwi0H , log in, select code: 10101 and we will continue our conversation there. ^K",403928
403923,"@AskAmex I signed up for the Blue Business Plus card under the 20K MR points after $3k spend offer. Never got points, keep calling. Help??",211612,"@211612 Hi , I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^K",403921
403919,"@AskAmex amount between $0.01 and $5,000. My deposit via Money in Days of less than $5 was rejected twice. Ingo said I was wrong. https://t.co/eI1PxxScvz",211611,@211611 We are unable to service or locate your Bluebird Pre-paid card via twitter.,403929
404874,@AskAmex What number for talking to customer service can I use? The 877 number is only automated system. Thank you.,211830,"@211830 Hi Scott, thx for tweeting us. Happy to help! Pls share which team/department do you need assistance with? ^Naomi",404873
406979,@AskAmex No worries called and got the answers to my questions. Thanks,212000,@212000 You’re welcome. If you need us in the future we are just a tweet away!^In,406981
406980,@AskAmex  I was told my new card would be sent by Friday last week. So far nothing. Want to know and verify the status of the card,212000,@212000 Hi there. Which U.S Card Product do you have (pls do not release and Card numbers or personal information)?^K,406978
408716,@AskAmex I don’t have a landline num. I’m interested in the Amex reserve card India. I’m in Europe. What number can I put for verification,212433,@212433 Thx! Looping in @134966 for assistance with your q's. Have a great day. ^Naomi,408715
408720,@AskAmex I’ve been trying to get tickets from the very minute the presale started. Why aren’t there any tickets?,212434,@212434 personally identifiable information. ^B,408722
408724,@AskAmex Blue Cash. Member for 15 years.,212434,"@212434 If we can assist you in any way in the future,pls let us know.Thank you. ^B",408725
408721,@AskAmex please help me with AmEx Ticketmaster presale for CMAs.,212434,@212434 Hi Barbara. How can I help? ^Beth,408719
408728,@AskAmex,212435,"@212435 Hi Josh, thx for tweeting us. How can I help? ^Naomi",408727
409140,@AskAmex Hi. I have my paycheck direct deposit on my bluebird card... It usually posts two days before... Any reason it wouldn't?,212552,@212552 Please call our Bluebird team at 877 486 5990 24/7 for assistance. ^K,409139
409143,@AskAmex i made a purchase on my amex serve card but then i cancelled it when will my money be back in my account,212553,"@212553 30 calendar days for car rentals.If we can assist you in any way in the future,pls let us know.Thank you. ^B",409142
409146,@AskAmex Thank you,212553,@212553 You're very welcome. ^B,409147
409991,"@AskAmex thanx, i actually think it was posted after i went back and did the math again, i just never received an email or txt confirming it",212787,@212787 Glad it worked out. Have a great night. ^Naomi,409993
409992,@AskAmex a bluebird card,212787,@212787 We're unable to review your account securely via this channel. Pls call Bluebird 1877-486-5990; 24/7 for assistance. ^Naomi,409990
409996,"@AskAmex was wondering why a funds transfer dated 10/2/17 still hasn't been added to my card,",212787,"@212787 Hi Alucard, thx for tweeting us. Are you referring to a Bluebird or Serve card? ^Naomi",409995
409998,@AskAmex I obtained Delta Gold recently (2 weeks ago) Will I get the statement credit that is being advertised if I book flights now?,212788,@212788 Hi Harry. Thx for reaching out to us. Which statement credit are you referring to? ^K,409997
410001,@AskAmex how to go back to paper bill?,212789,"@212789 please visit the Account Services, Alerts, Communications and Privacy Tab . Have a nice day. ^K",410000
410373,@AskAmex No. Every time i call the phones mysteriously go down. It is listed. Triton atm at Kmart on Fairmount in jamestown NY 14701,212888,@212888 We're unable to review your account securely via this social channel. Pls contact customer support for assistance. ^Naomi,410375
410376,@AskAmex If the phone disconnects again you're losong 3 customers,212888,@212888 Sorry to hear that. We appreciate your offering us an opportunity to look into this and assist. Have a great night. ^Naomi,410377
410374,"@AskAmex It's my mothers name, why not answer the question it asks?",212888,@212888 Pls call the number on the back of your card to review your account if you visited one of the location listed on the ATM site.,410372
410380,@AskAmex Amex Blue Card,212889,@212889 department at 1-800-297-7500 open 24 hours a day/ 7 days a week. Have a great day! ^ K,410382
410384,@AskAmex Thank you so much. 😊,212889,@212889 My pleasure! We look forward to your call. Thx or tweeting. ^K,410385
410381,@AskAmex Why am I unable to register my Amex card online? It always say there's a technical difficulty and it has been going on for weeks?,212889,@212889 Hi there. Which U.S Card Product do you have (pls do not release and Card numbers or personal information)?^K,410379
410388,@116988 getting so tired of my amex platinum. added offer 4 amazon prime 5k promo and rep now says it's not valid. time for @116016?,212890,@212890 Hi Dan. Do you have time to chat securely through our website so I can look at your account? ^B,410387
412176,@AskAmex why did it take 4 months for you to send me an email saying my transaction was declined?,213334,"@213334 Hi Kristy, thx for tweeting us. We apologize for the delay. We usually send communications in a timely fashion. ^N",412174
412630,@AskAmex BlueBird card,191108,@191108 at 877 486 5990 24/7 for assistance.^K,412628
412633,"@AskAmex I just got an email saying a $75 charge from JUNE was declined, and my card statement does not go that far back. What do I do?",191108,@191108 Hi there. Which U.S Card Product do you have (pls do not release and Card numbers or personal information)?^K,412632
412634,@AskAmex Do they have a Twitter support? OR do you have their support email?,191108,@191108 No not at this time. ^K,412635
413432,.@AskAmex you've really got to get more people on #AmexTravel and/or let us cancel flights online - 15+ minutes of wait time is inexcusable,213671,"@213671 assist you w/canceling travel via Twitter.If we can assist you in any way in the future,pls let us know.Thank you. ^B",413431
413434,@AskAmex Just gotta do something about that hold time. Last time I waited so long I missed the deadline to cancel my flight within the allowed 24hr.,213671,@213671 We do appreciate you reaching out and sharing your feedback. ^RK,413436
415008,"@AskAmex Thnx for quick reply, Naomi. #princegallerytokyo came thru w/ early check-in. Super nice rooms here, btw!",213963,"@213963 Awesome, glad they came thru. Wishing you safe travels and you know where to find us in the future. ^RK",415010
415009,@AskAmex Looking for an alternative #FHR to #princegallery in Tokyo. No early check-in &amp; I'm knackered after overnight flight. Can u help?,213963,@213963  Pls go online at: https://t.co/fN1IztRLRu or call 1800525-3355; 24/7 for assistance. ^Naomi,415007
415013,@AskAmex is it possible to get an email saying you had insuffient funds from a year ago ??,213964,@213964 Hi Emma. Is this regarding a payment you sent us. ^Beth,415012
415015,@AskAmex   Help!  Walmart tried to do a return via my bluebird account and the transaction was declined!?  How can a debit be declined?,213965,@213965 our Bluebird team at 877 486 5990 24/7 for assistance.^K,415014
402464,@AskAmex I am not a sir first of all... Spoke with a different CSR she took care of my issues. It's either hit or miss Service! She apologized &amp; nice,211204,@211204 the future. Have a nice day. ^K,415017
415362,@AskAmex Prepaid amex.,169026,@169026  to write in since your unable to get through on the phone. Would you like me to DM you the information? ^K,415364
415366,@AskAmex Yes,169026,@169026 Great! I have just sent you a DM with the information. ^K,415367
415363,@AskAmex I still haven't spoken any customer service representative,169026,@169026 Which U.S Card Product do you have (pls do not release and Card numbers or personal information)?^K,415361
415370,@AskAmex been calling since aug-just figured out tonight there is a system wide issue on sign up rewards in #AMEX system-told me wait longer-notOK,214048,@214048 I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^RK,415372
415371,"@AskAmex still waiting on my signup bonus since July - Amex is ""working on it""  #onewaylatepenalty",214048,"@214048 Hi Colin, thx for tweeting us. Sorry to hear of the frustration. Have you escalate your concern to a supervisor? ^Naomi",415369
417494,@AskAmex Got them I had no idea that time was a factor in deposits. 😮,214618,"@214618 Hi, I am so happy to hear your issue has been resolved. If we can help with anything in the future, please let us know.",417492
417496,@AskAmex Unable to phone.what about email?,214618,"@214618 Unfortunately, there is no email.^In",417495
417498,@AskAmex If serve says funds avail on 3 what’s up?,214618,@214618 They’re available 24/7. Sorry for any inconvenience.,417497
424966,@AskAmex Hi thanks for checking back. I’m not sure what you can offer. Having a representative hang up on me isn’t the best feeling.,216133,"@216133 Again,I apologize.I've made a note of your concerns.If we can assist you in any way in the future,pls let us know.Thank you. ^B",424965
424970,"@AskAmex Hi, the start live chat button is not working as attched https://t.co/JYHbbXINmz",216134,"@216134 Please go to https://t.co/crJMnNwi0H, log in, select code: 10304 and we will continue our conversation there. ^B",424969
424972,"@AskAmex Hi, I'm available to chat now.",216134,"@216134 Great! Please go to: https://t.co/crJMnNwi0H, log in, and select code:10306 and we will continue our conversation there. ^N",424971
424974,@AskAmex I see. I'm actually away from my laptop now. Is it possible to do tomorrow morning? Thanks!,216134,@216134 No problem. Just reach out to us when you are available to chat.^K,424973
424977,"@AskAmex Yes. And if you can't solve my problem, please let me know what else I can do...This problem has existed several months and is frustrating",216134,@216134 to look into this we would need to chat securely through our website so that I can see your account. Are you free now? ^K,424975
424980,@AskAmex I'm not sure. I called the call center and they said they'll investigate it but it's been another two month passed. And nothing has changed,216134,"@216134 I can look into it for you, but want to let you know I may not have news for several days. Would you like me to review? ^RK",424979
424983,@AskAmex Got SPG card during this April's 35K promotion. Haven't received any signup bonus yet. Called twice about this but had no solutions,216134,@216134 Good Morning and so sorry about that. Has an investigation been opened to look into delay of points? ^Rachel,424982
424985,"@116988 @askamex Extremely disappointed w/you, spoke to c/s Rob and supvsr Kyle and no help. Was hospitalized in Italy for 4wks..",216135,"@216135 If we can assist you in any way in the future,pls let us know.Thank you. ^B",424984
425609,@AskAmex Please,216231,"@216231 Great. Please go tohttp://www.americanexpress.com/socialchat ,",425611
425610,@AskAmex How do I find out the account number associated with my Hilton Surpass card?,216231,@216231 if you’d like we can chat securely through our website so I can look at your account? ^fd,425608
425614,@AskAmex I think my new Hilton Surpass card was associated with the wrong Hilton account so the bonus went there. Can you help fix this?,216231,@216231 If you need further assistance please let me know. ^fd,425613
425618,@AskAmex Yes I do,216232,"@216232 Great! Please go to: https://t.co/crJMnNwi0H, log in, and select code: 10166 and we will continue our conversation there. ^N",425620
425619,"@AskAmex im still waiting for my spg bonus points since April 2017, any help pls",216232,@216232  Do you have time to chat securely through our website so I can see your account? ^ N,425617
425623,@AskAmex my card split in half and I leave for Mexico Saturday morning. Any way to get a new card in time?,216233,"@216233 Hi Shane, thx for tweeting us. Please call customer service to review delivery options with you at your leisure. ^Naomi",425622
425626,"@AskAmex Corporate Card. I'm trying to dispute something for the THIRD time, and was told a supervisor would get in touch to go over it.",164340,"@164340 Hi, there I would suggest re-contacting our corporate customer service and request to speak with another supervisor.",425624
425628,@AskAmex I was promised 40 mins ago that a supervisor would call me back in 15 minutes.,164340,@164340 Which U.S. issued Amex Card product do you have (please do not release any personal identifiable information)?,425627
426263,Success! My SPG Amex bonus finally posts thanks to an assist from @AskAmex https://t.co/n5EgRzngDV #travel https://t.co/C6SUHxZqoz,195439,@195439 We appreciate your patience and so sorry for the delay. Glad we were able to help. Make it a great week!,426262
426561,@AskAmex can you DM me please?,137727,"@137727  I can DM, but since it is not secure, please no account specific inquiries.^In",426562
427257,@AskAmex just curious is there an Amex centurion twitter page.,216622,@216622 Hi there. There is not. We are the US Amex Twitter handle. Can I help with something? ^RK,427256
427259,@AskAmex how do I dispute a charge of AirBerlin flight cancelled? Chat agents couldn't help as flights were booked &gt; 60days ago.,216623,@216623 They're available 24/7. Sorry for the inconvenience.^In,427258
427262,@AskAmex My wife was detained overseas and forced to pay a charge.  How do we ensure that Amex really read her complaint?  (It was denied.),216624,@216624 Hi.When the dispute was resolved a letter should have been sent advising why the dispute was closed. Did you receive this?^RK,427261
409999,@AskAmex There is a -$150 statement credit promotional offer when you try to book through Delta when getting the Delta AMEX card,212788,@212788 had to apply for the card through the offer. Thanks for choosing American Express. Enjoy your day.^In,427263
427626,"@AskAmex Thx, I just fwd'd it.",216696,@216696 Thanks so much. ^RK,427628
427627,@AskAmex I got an email today about a transaction from June 2017 stating I need to add funds. Suspicious.,216696,@216696 Hi there. Can you forward the email to: __email__ Please let me know if you have other q's. ^RK,427625
428068,@AskAmex circle of death showing up and i have to log out and log back it some time it like 4 to 5 times in a row smh!!!,216799,@216799 Good Morning and sorry for the issues. Can you clear your cache and try another browser to see if that resolves it? ^RK,428067
428070,@AskAmex Worst experience with AMEX. It's been 5 months and I still haven't received my sign up bonus. Spending met in 1 month.,140564,@140564 Hello. I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^RK,428069
428072,@AskAmex Will do. Thank you!,216800,@216800 My pleasure. You know where to find us in the future. ^RK,428074
428073,"@AskAmex Got odd email ""transaction denied"" but I didnt transact @ that time. Hovering over email says download! Odd.",216800,@216800 Hi there. Please forward it to: __email__ Thanks for reaching out to us. Enjoy your day! ^RK,428071
428506,"@AskAmex Hi Amex, I can’t access my account online and int’l # doesn’t work. You’re blocking my out of US transactions how do I stop that?",216921,@216921 Hi there and so sorry for the issues. Is there an account security concern on your account? ^RK,428505
428509,"@AskAmex No, uk. Don't get my expenses paid until 5 days after the date I need to pay my bill.",216922,@216922 Looping in @129007 to assist. ^Clarissa,428507
428511,@AskAmex How do i tell Amex that i will have a late payment?,216922,@216922 Hi Rob. Is this concerning a U.S. based account? Please do not release any personal or card information. ^Clarissa,428510
428520,I have an issue with a charge can you dm me @AskAmex,216923,"@216923 Hi there. I sure can, but want to remind you to not post any personal information in Direct Message. ^RK",428519
428522,@AskAmex My query was resolved. Thanks,216924,"@216924 My pleasure, feel free to reach out to us in the future. Have a nice day. ^Clarissa",428524
428523,"@AskAmex I am from India, I hold a AMEX platinum charge card. I want to upgrade to a Centurion can you please let me know how to go about it",216924,@216924 Good Morning. Do you have a card issued in the US or India and have you called us to look into this for you? ^RK,428521
428526,"@AskAmex I do not have an account ATT, but want to open one due to travel. Have been told the fee is waived for military.  Can you confirm that?",216925,"@216925 We would need to open an investigation. For more details please call 800-528-4800, 24/7. All the best. ^Clarissa",428528
428527,@AskAmex do you still wave the fee for your Platinum card for military members?,216925,@216925 Hi Kyle. I can open an investigation to look into. Do you have access to your account online? ^Clarissa,428525
428530,@AskAmex Can u help me make a reservation for dinner,216926,"@216926 Hi Avi. Please call our Concierge service @ 800-345-2639, 24/7. All the best. ^Clarissa",428529
428534,"@AskAmex Hi Clarissa, thx for ur interest! UK card unfortunately…client care here no match for US standards…@135993 haven’t even bothered responding!",216927,@216927 Looping in @129007 to assist. ^Clarissa,428536
428535,Appalling customer service from @135993 @AskAmex…working for merchants not soon to be ex-cardholders,216927,@216927 Hi Kevin sorry to hear. Is this concerning a U.S. based card? Please do not release any personal or card information. ^Clarissa,428533
428542,@AskAmex Platinum &amp; DL Amex Reserve,186484,@186484 Do you have access to your account online? ^Clarissa,428544
428545,"@AskAmex Clarissa, I do. Reaching out on this platform since my phone conversations and text conversations haven’t been resolved. Thx",186484,@186484 to look into this we would need to chat securely through our website so that I can see your account. Are you free now? ^C,428546
428547,@AskAmex Logging in now,186484,@186484 Sorry for any inconvenience. Will you be free around 1:45pm-2:00pm? ^Clarissa,428548
428549,@AskAmex I am chatting with someone now - thank you.,186484,"@186484 My pleasure, thanks for reaching out. Feel free to tweet us in the future. All the best. ^Clarissa",428550
428543,@AskAmex Good morning! Have a few questions regarding my account. Can someone reach out when you are available this morning? Thank you!,186484,@186484 Hi. Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,428541
428552,@129007 how do I reach American Express USA?,216928,@216928 Hi Angi. Do you need assistance? Please do not release any personal or card information. ^Clarissa,428551
428556,@AskAmex Where do I write to address a customer service issue to higher management?,216929,@216929 Hi Chris. Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,428555
428559,@AskAmex what's the point of a traveler's cheque if no international airport or bank in this country will actually cash them?,216930,@216930 Hi sorry for any inconvenience. Is this concerning a U.S. based travelers check? ^Clarissa,428558
428562,"@AskAmex Hi Clarissa, yes, it is.",216931,@216931 Which U.S. based card is this concerning? Pls do not release any personal information. ^Clarissa,428564
428565,@AskAmex My Hilton Honors Surpass Card.,216931,@216931 What is the general nature of your concern? ^Clarissa,428566
428563,@AskAmex I have a question.,216931,@216931 Hi Marco. Is this concerning a U.S. based card? Please do not release any personal or card information. ^Clarissa,428561
428893,@116988 can you help me with my card issue,217013,@217013 do you have (please do not release any personal identifiable information)?^In,428892
428898,"@AskAmex Hi, is concerning an Argentina amex card",217014,@217014 We currently only have access to US Amex Cards. Details on your card can be found at; https://t.co/qP7crW3Pun ^RK,428900
428899,"@AskAmex Hola tengo una consulta sobre mi tarjeta, podrian seguirme asi los contacto por privado? muchas gracias!",217014,@217014 Hi Christian. Is this concerning a US Amex Card and how can I help? ^RK,428897
429343,@AskAmex It is regarding my bluebird card,217103,"@217103 Please call Bluebird for assistance @ 877-486-5990, 24/7. All the best. ^Clarissa",429345
429346,@AskAmex How do i get padt the automated system..,217103,@217103 Press 0 to speak with a representative. ^Clarissa,429347
428515,@AskAmex Hello i have a question regarding my account,217103,@217103 Hi Timothy. Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,429342
429349,"@AskAmex I change do my last name, how do I go about getting a new card with my new last name on it??",217104,@217104 Sorry for the inconvenience.^In,429348
429352,@AskAmex It is the Bluebird,217105,@217105 They’re available 24/7. Sorry for any inconvenience.^In,429354
429353,"@AskAmex Got an email yday saying there was a charge on 7/1/17 from Amazon, not enough funds in my account. Monies are fine, but from July!?",217105,@217105 do you have (please do not release any personal identifiable information)?^In,429351
428514,@AskAmex I paid my Sept statement bal but now got refunded for a purchase and is applied as credit. Am I able to request a check from AMEX?,217106,"@217106 Hi there. You sure can, if you do not want the credit to be applied to your upcoming charges. Can I help? ^RK",429358
429360,@AskAmex horrible service the past 3 months. No help with phone support. What’s going on?,217107,"@217107 assist, please advise the general nature of your concern. No personal or identifiable information please.^In",429359
430336,@AskAmex I will call later today.,207395,@207395 Ok. We appreciate you reaching out and have logged your complaints. ^RK,430335
430970,If @AskAmex offers a service like presale tix pls advise what the amex code is before hand so we can actually purchase the tix. (1/2),117370,@117370 Please let me know if there is anything else that I can do. We appreciate you reaching out. ^RK,430969
429363,@AskAmex What can we do?,217107,@217107 Sorry for the inconvenience.^In,431901
431905,My @116988 offers include one for Amazon Prime that states it expires 3/2/2018. The fine print says 1/31/2018. Which is correct?,197752,@197752 Hello there. I am looking into this for you. Once I have news will reach out to you. ^RK,431904
431908,@AskAmex Yes I have time,217691,@217691 Great. Please go to https://t.co/crJMnNwi0H log in and select code 10097  and we will continue our conversation there. ^RK,431907
431911,@AskAmex Investigation opened supposedly...been many months since spend hit.  CSRs keep telling me to wait,217691,@217691 I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^RK,431910
431913,@AskAmex missing signup points on your card...CSRs no help,217691,@217691 Hi there. Has the timeframe passed and an investigation opened to look into why no points issued? ^RK,431912
431915,"@AskAmex Additional card member - Credit department - Need to speak to someone in Amex's US Credit department.  Tried transfers for one hour, not fun",217692,@217692 reps are required to meet the same high quality standards. All the best. ^Clarissa,431914
